person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
21.0,female,Bachelor,68132.0,3,RENT,15000.0,MEDICAL,16.0,0.22016086420477896,2.0,687,No,1
21.0,male,Master,75613.0,0,RENT,15000.0,VENTURE,7.29,0.1983785856929364,4.0,623,Yes,0
24.0,female,Bachelor,157004.0,2,MORTGAGE,15000.0,HOMEIMPROVEMENT,14.26,0.09553896716007236,4.0,655,No,0
25.0,male,High School,75928.0,0,RENT,15000.0,EDUCATION,8.94,0.1975555789695501,4.0,618,Yes,0
23.0,female,High School,157059.0,0,OWN,22600.0,VENTURE,14.96,0.14389496940640142,2.0,645,Yes,0
24.0,male,High School,156618.0,2,OWN,22800.0,VENTURE,11.01,0.14557713672757921,3.0,619,No,0
22.0,male,Bachelor,157177.0,0,MORTGAGE,13000.0,EDUCATION,11.14,0.0827093022516017,3.0,642,Yes,0
25.0,male,Master,157067.0,3,MORTGAGE,19400.0,VENTURE,16.0,0.12351416911254433,4.0,563,No,0
24.0,male,Bachelor,76298.0,3,RENT,15000.0,EDUCATION,9.45,0.1965975517051561,4.0,697,Yes,0
23.0,female,Master,157178.0,0,OWN,15000.0,VENTURE,13.22,0.09543320312002952,3.0,685,Yes,0
22.0,male,High School,157056.0,1,MORTGAGE,13000.0,VENTURE,8.94,0.08277302363488183,4.0,656,Yes,0
25.0,male,Associate,156937.0,2,MORTGAGE,21000.0,VENTURE,13.16,0.13381165690691169,3.0,542,Yes,0
25.0,male,Bachelor,156944.0,2,MORTGAGE,15000.0,PERSONAL,11.89,0.09557549189519829,2.0,616,No,0
26.0,male,High School,156954.0,0,MORTGAGE,7000.0,EDUCATION,8.0,0.0445990545000446,2.0,656,Yes,0
25.0,male,Associate,70438.0,2,RENT,15000.0,DEBTCONSOLIDATION,18.25,0.2129532354694909,2.0,615,No,1
24.0,male,Associate,156882.0,2,MORTGAGE,1250.0,MEDICAL,10.95,0.007967771955992402,2.0,598,No,0
24.0,female,High School,156857.0,4,MORTGAGE,20000.0,PERSONAL,11.58,0.12750466985853356,2.0,622,Yes,0
26.0,female,Associate,156847.0,5,MORTGAGE,5000.0,PERSONAL,9.64,0.03187819977430235,2.0,531,No,0
23.0,female,Associate,157096.0,4,MORTGAGE,9000.0,MEDICAL,7.74,0.057289810052452005,2.0,692,No,0
23.0,female,Associate,157283.0,1,MORTGAGE,20000.0,DEBTCONSOLIDATION,12.73,0.1271593242753508,4.0,675,Yes,0
22.0,male,High School,158215.0,0,MORTGAGE,15000.0,VENTURE,8.94,0.09480769838510887,2.0,661,No,0
23.0,female,Associate,158322.0,0,MORTGAGE,6000.0,EDUCATION,7.51,0.03789744950164854,3.0,546,Yes,0
21.0,female,Master,79123.0,0,RENT,15000.0,PERSONAL,12.42,0.1895782515829784,4.0,646,No,0
26.0,male,Bachelor,28006.0,6,OWN,4750.0,VENTURE,11.86,0.16960651289009498,4.0,659,No,0
25.0,male,Associate,158242.0,4,MORTGAGE,7500.0,PERSONAL,12.29,0.047395760923143036,3.0,631,Yes,0
24.0,male,High School,28082.0,3,OWN,1000.0,MEDICAL,16.32,0.035609999287800016,2.0,616,No,1
23.0,male,Master,27700.0,0,OWN,7500.0,MEDICAL,11.12,0.27075812274368233,4.0,625,No,0
26.0,male,Associate,159238.0,3,MORTGAGE,2000.0,PERSONAL,7.51,0.012559816124291941,3.0,542,No,0
24.0,female,Associate,71843.0,1,RENT,15000.0,EDUCATION,14.79,0.2087886084935206,3.0,694,No,1
26.0,male,Associate,159222.0,1,MORTGAGE,10200.0,EDUCATION,7.9,0.06406149903907751,2.0,563,Yes,0
23.0,male,Bachelor,159058.0,1,MORTGAGE,15000.0,PERSONAL,6.99,0.09430522199449258,2.0,649,Yes,0
25.0,male,High School,79112.0,1,RENT,15000.0,PERSONAL,13.49,0.189604611184144,2.0,624,Yes,0
24.0,male,Associate,159002.0,0,MORTGAGE,14000.0,VENTURE,17.49,0.08804920692821475,2.0,596,Yes,0
25.0,female,High School,72003.0,2,RENT,15000.0,MEDICAL,9.99,0.20832465313945253,3.0,553,No,1
26.0,female,Bachelor,159658.0,0,MORTGAGE,11200.0,MEDICAL,10.99,0.07014994550852448,4.0,725,No,0
23.0,male,Associate,144405.0,1,MORTGAGE,8000.0,HOMEIMPROVEMENT,11.01,0.055399743776185034,2.0,684,No,1
26.0,female,Bachelor,78931.0,4,RENT,15000.0,HOMEIMPROVEMENT,7.66,0.1900394015025782,4.0,692,No,0
22.0,female,Master,159103.0,0,MORTGAGE,10000.0,MEDICAL,7.66,0.06285236607732098,2.0,650,No,0
23.0,male,High School,159689.0,0,MORTGAGE,9600.0,DEBTCONSOLIDATION,7.14,0.06011685213133027,3.0,648,No,0
24.0,female,Associate,79037.0,1,RENT,15000.0,PERSONAL,6.17,0.1897845312954692,2.0,669,Yes,0
25.0,male,Associate,71989.0,1,RENT,15000.0,DEBTCONSOLIDATION,16.45,0.2083651669004987,4.0,648,No,1
25.0,female,High School,159995.0,0,MORTGAGE,12000.0,VENTURE,11.01,0.07500234382324447,2.0,537,Yes,0
23.0,male,Bachelor,78849.0,2,RENT,15000.0,VENTURE,11.12,0.19023703534604117,3.0,664,Yes,0
23.0,male,High School,159492.0,0,MORTGAGE,9000.0,PERSONAL,11.34,0.05642916259122715,3.0,528,Yes,0
23.0,female,Bachelor,78962.0,1,RENT,15000.0,MEDICAL,7.88,0.18996479319166182,3.0,636,No,0
22.0,female,Associate,79017.0,0,RENT,15000.0,MEDICAL,11.36,0.18983256767531037,3.0,588,Yes,0
26.0,female,Bachelor,160273.0,5,MORTGAGE,12000.0,HOMEIMPROVEMENT,12.69,0.07487224922476025,3.0,501,Yes,0
24.0,male,Associate,79071.0,2,RENT,15000.0,MEDICAL,9.88,0.18970292521910687,2.0,676,Yes,0
23.0,female,Associate,79031.0,1,RENT,15000.0,VENTURE,8.94,0.18979893965659045,3.0,668,Yes,0
26.0,male,Bachelor,160230.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.49,0.07489234225800412,4.0,654,No,0
24.0,male,Master,160332.0,1,MORTGAGE,5000.0,VENTURE,11.01,0.031185290522166505,3.0,554,Yes,0
24.0,female,High School,160582.0,2,MORTGAGE,3000.0,HOMEIMPROVEMENT,11.99,0.0186820440647146,4.0,634,Yes,0
24.0,female,Associate,160500.0,0,OWN,4000.0,VENTURE,7.4,0.024922118380062305,3.0,606,No,0
24.0,male,Bachelor,124524.0,1,MORTGAGE,11600.0,MEDICAL,15.05,0.09315473322411744,2.0,571,No,1
25.0,male,Master,79260.0,2,RENT,15000.0,EDUCATION,16.32,0.18925056775170326,2.0,663,Yes,0
25.0,male,Associate,78697.0,2,RENT,15000.0,PERSONAL,9.63,0.19060447031017702,4.0,589,No,0
25.0,male,Bachelor,71564.0,4,RENT,15000.0,VENTURE,15.58,0.2096025934827567,2.0,624,No,1
22.0,female,Associate,79230.0,2,RENT,15000.0,VENTURE,16.95,0.18932222642938282,3.0,586,No,0
26.0,male,Master,162423.0,1,MORTGAGE,10000.0,MEDICAL,12.68,0.06156763512556719,3.0,715,No,0
23.0,male,Associate,72779.0,0,RENT,15000.0,PERSONAL,10.62,0.20610340895038404,3.0,614,No,1
24.0,male,Bachelor,81014.0,4,RENT,15000.0,PERSONAL,6.54,0.18515318340039993,3.0,592,Yes,0
24.0,male,High School,163011.0,3,MORTGAGE,21000.0,VENTURE,12.69,0.12882566207188473,2.0,630,Yes,0
20.0,female,High School,162939.0,0,MORTGAGE,15000.0,VENTURE,15.96,0.0920589914016902,2.0,640,Yes,0
24.0,male,Associate,163088.0,2,MORTGAGE,8800.0,HOMEIMPROVEMENT,6.03,0.05395859903855587,2.0,614,No,0
26.0,female,Associate,162960.0,5,MORTGAGE,6700.0,EDUCATION,6.03,0.04111438389788905,4.0,688,No,0
25.0,male,Associate,162954.0,5,MORTGAGE,10000.0,HOMEIMPROVEMENT,15.62,0.06136701154927157,3.0,671,Yes,0
24.0,female,High School,162955.0,2,MORTGAGE,5225.0,VENTURE,7.49,0.03206406676689884,3.0,580,No,0
23.0,male,High School,162555.0,0,MORTGAGE,12500.0,VENTURE,15.99,0.0768970502291532,2.0,657,Yes,0
24.0,male,Master,163262.0,4,MORTGAGE,6000.0,EDUCATION,6.92,0.0367507442025701,2.0,565,Yes,0
24.0,male,Associate,163019.0,1,MORTGAGE,21000.0,PERSONAL,10.74,0.12881934007692356,2.0,667,No,0
22.0,male,Associate,27161.0,0,OWN,5000.0,PERSONAL,7.9,0.18408747836972128,3.0,601,Yes,0
24.0,female,Bachelor,163051.0,3,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.01,0.06133050395275098,3.0,680,No,0
23.0,female,High School,162907.0,1,OWN,16000.0,VENTURE,6.91,0.0982155462932839,3.0,666,Yes,0
24.0,male,Bachelor,162764.0,0,MORTGAGE,17000.0,MEDICAL,6.17,0.10444570052345728,4.0,617,No,0
22.0,female,Associate,82567.0,0,RENT,15000.0,MEDICAL,10.37,0.1816706432351908,3.0,555,No,0
24.0,male,Associate,162980.0,2,MORTGAGE,21000.0,VENTURE,10.38,0.12885016566449872,4.0,587,No,0
26.0,male,Master,126524.0,0,MORTGAGE,15000.0,MEDICAL,15.33,0.11855458252979671,3.0,631,No,1
23.0,male,Bachelor,83747.0,0,RENT,15000.0,EDUCATION,10.65,0.17911089352454415,4.0,576,Yes,0
21.0,female,Associate,83732.0,0,RENT,15000.0,MEDICAL,8.49,0.1791429799837577,2.0,676,No,0
25.0,female,Bachelor,162826.0,3,MORTGAGE,20000.0,DEBTCONSOLIDATION,12.73,0.12283050618451599,3.0,699,Yes,0
24.0,male,Bachelor,84396.0,3,RENT,15000.0,VENTURE,13.24,0.17773354187402246,4.0,570,Yes,0
25.0,female,Bachelor,163130.0,7,MORTGAGE,16000.0,VENTURE,11.01,0.09808128486483172,3.0,636,No,0
24.0,male,Bachelor,163190.0,0,MORTGAGE,12500.0,VENTURE,11.01,0.07659783074943317,4.0,659,No,0
23.0,male,Bachelor,84954.0,4,RENT,15000.0,PERSONAL,13.43,0.1765661416766721,4.0,709,Yes,0
23.0,male,Associate,163135.0,3,MORTGAGE,10000.0,EDUCATION,18.43,0.06129892420388022,4.0,654,No,0
23.0,male,Master,84954.0,0,RENT,15000.0,EDUCATION,11.89,0.1765661416766721,4.0,571,Yes,0
22.0,male,High School,162959.0,0,MORTGAGE,10800.0,DEBTCONSOLIDATION,8.0,0.06627433894415159,4.0,592,Yes,0
25.0,male,Bachelor,84610.0,4,RENT,15000.0,HOMEIMPROVEMENT,16.02,0.1772840089823898,4.0,677,Yes,0
24.0,female,Associate,162889.0,4,MORTGAGE,12000.0,EDUCATION,9.38,0.07366979967953637,2.0,609,Yes,0
23.0,female,Bachelor,163907.0,2,MORTGAGE,9800.0,PERSONAL,15.99,0.05979000286747973,3.0,709,Yes,0
21.0,female,Bachelor,84809.0,0,RENT,15000.0,EDUCATION,11.01,0.1768680210826681,3.0,574,No,0
21.0,female,Associate,85132.0,0,RENT,15000.0,EDUCATION,10.38,0.1761969647136212,2.0,622,Yes,0
25.0,male,Bachelor,164053.0,0,MORTGAGE,8000.0,DEBTCONSOLIDATION,12.87,0.04876472847189628,3.0,605,Yes,0
26.0,male,Associate,85101.0,5,RENT,15000.0,VENTURE,16.35,0.17626114851764374,3.0,502,Yes,0
23.0,female,Bachelor,164222.0,0,MORTGAGE,8000.0,DEBTCONSOLIDATION,8.32,0.04871454494525703,3.0,646,No,0
26.0,female,High School,165516.0,5,MORTGAGE,21500.0,EDUCATION,6.62,0.12989680755939004,4.0,647,No,0
25.0,male,Master,84992.0,1,RENT,15000.0,PERSONAL,11.89,0.1764871987951807,2.0,705,No,0
26.0,male,Doctorate,165429.0,5,MORTGAGE,3500.0,EDUCATION,12.18,0.021157112719051678,2.0,642,Yes,0
23.0,male,Bachelor,165490.0,0,MORTGAGE,11400.0,EDUCATION,9.63,0.06888633754305395,2.0,619,Yes,0
22.0,female,High School,165683.0,1,MORTGAGE,10000.0,VENTURE,5.79,0.06035622242475088,2.0,570,Yes,0
25.0,male,Associate,77703.0,0,RENT,15000.0,DEBTCONSOLIDATION,14.42,0.1930427396625613,3.0,642,No,1
26.0,male,Bachelor,166918.0,3,MORTGAGE,7500.0,DEBTCONSOLIDATION,6.03,0.04493224217879438,3.0,648,Yes,0
25.0,male,Bachelor,166202.0,6,MORTGAGE,8000.0,PERSONAL,6.99,0.04813419814442666,4.0,647,Yes,0
22.0,male,High School,85316.0,0,RENT,15000.0,PERSONAL,15.7,0.17581696282057294,3.0,544,Yes,0
21.0,female,High School,85679.0,0,RENT,15000.0,VENTURE,8.0,0.17507207133603334,3.0,667,No,0
24.0,male,Master,166460.0,1,OWN,16500.0,PERSONAL,6.54,0.09912291241139012,3.0,565,Yes,0
23.0,female,Bachelor,166608.0,0,MORTGAGE,2700.0,PERSONAL,11.86,0.016205704407951597,2.0,654,No,0
25.0,female,Bachelor,166313.0,3,MORTGAGE,5000.0,MEDICAL,11.86,0.03006379537378317,4.0,680,No,0
25.0,male,Bachelor,166899.0,2,OWN,21600.0,MEDICAL,11.01,0.12941958909280463,4.0,597,No,0
25.0,male,Master,166577.0,3,MORTGAGE,9000.0,EDUCATION,12.22,0.05402906763838945,3.0,683,Yes,0
23.0,female,Bachelor,26100.0,0,OWN,3825.0,VENTURE,14.65,0.14655172413793102,4.0,663,Yes,0
25.0,male,High School,153308.0,0,MORTGAGE,5000.0,DEBTCONSOLIDATION,12.73,0.03261408406606309,2.0,642,No,1
23.0,male,High School,26533.0,0,OWN,7500.0,VENTURE,12.69,0.282666867674217,3.0,653,Yes,0
23.0,male,High School,26016.0,2,OWN,6000.0,EDUCATION,15.27,0.23062730627306274,2.0,669,No,0
24.0,female,Bachelor,79107.0,2,RENT,15000.0,VENTURE,16.32,0.1896165952444158,4.0,659,No,1
24.0,male,Bachelor,154488.0,0,MORTGAGE,18000.0,DEBTCONSOLIDATION,17.27,0.1165139039925431,2.0,691,No,1
25.0,male,High School,87721.0,1,RENT,15000.0,DEBTCONSOLIDATION,12.42,0.1709966826643563,3.0,637,Yes,0
26.0,female,High School,87686.0,5,RENT,15000.0,PERSONAL,6.92,0.17106493624980043,3.0,635,No,0
26.0,female,Bachelor,80263.0,3,RENT,15000.0,PERSONAL,16.02,0.18688561354546926,2.0,632,No,1
25.0,female,Bachelor,87881.0,1,RENT,15000.0,DEBTCONSOLIDATION,12.68,0.17068535860993844,3.0,682,No,0
22.0,male,Bachelor,87547.0,0,RENT,15000.0,VENTURE,17.19,0.17133653923035627,2.0,678,Yes,0
24.0,male,Associate,87478.0,2,RENT,15000.0,MEDICAL,10.99,0.17147168430919774,4.0,586,No,0
26.0,female,Bachelor,26379.0,5,OWN,8000.0,EDUCATION,13.79,0.3032715417567004,3.0,670,Yes,0
23.0,female,Bachelor,68720.0,1,RENT,15000.0,MEDICAL,11.48,0.21827706635622818,4.0,709,No,1
24.0,male,Associate,89354.0,2,RENT,15000.0,MEDICAL,13.16,0.167871611791302,3.0,638,Yes,0
23.0,female,Bachelor,89411.0,1,RENT,15000.0,PERSONAL,11.89,0.1677645927234904,3.0,703,No,0
23.0,male,Associate,90098.0,0,RENT,15000.0,EDUCATION,13.47,0.16648538258340917,3.0,543,No,0
24.0,male,Associate,91076.0,0,RENT,15000.0,PERSONAL,11.71,0.1646976151785322,4.0,672,Yes,0
23.0,female,High School,91120.0,4,RENT,15000.0,MEDICAL,11.01,0.1646180860403863,3.0,673,Yes,0
21.0,female,High School,83662.0,1,RENT,15000.0,HOMEIMPROVEMENT,15.28,0.17929286892495996,4.0,647,No,1
21.0,female,Bachelor,91301.0,0,RENT,15000.0,MEDICAL,10.37,0.1642917383161192,4.0,650,Yes,0
23.0,female,Bachelor,71428.0,1,RENT,15000.0,MEDICAL,13.43,0.2100016800134401,4.0,636,No,1
25.0,female,Associate,154516.0,5,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.58,0.06471821688368842,2.0,706,No,1
21.0,female,Associate,25052.0,0,OWN,2500.0,MEDICAL,9.63,0.09979243174197669,2.0,527,Yes,0
22.0,male,High School,131462.0,1,MORTGAGE,10000.0,MEDICAL,12.23,0.07606760889078212,4.0,647,No,1
23.0,male,Master,90928.0,0,RENT,15000.0,EDUCATION,6.54,0.1649656871370755,3.0,704,No,0
25.0,male,Associate,83873.0,6,RENT,15000.0,HOMEIMPROVEMENT,16.7,0.1788418203712756,3.0,627,No,1
24.0,male,Bachelor,159550.0,0,MORTGAGE,1500.0,DEBTCONSOLIDATION,17.27,0.00940144155437167,2.0,600,No,1
26.0,male,Associate,91505.0,1,RENT,15000.0,PERSONAL,16.49,0.16392546855363094,4.0,508,Yes,0
23.0,male,High School,91996.0,0,RENT,15000.0,VENTURE,10.74,0.1630505674159746,4.0,647,Yes,0
26.0,female,Associate,91972.0,6,RENT,15000.0,DEBTCONSOLIDATION,13.11,0.16309311529595963,4.0,674,Yes,0
23.0,female,Bachelor,93504.0,0,RENT,15000.0,PERSONAL,12.42,0.16042094455852157,2.0,662,No,0
24.0,female,Associate,25074.0,4,OWN,3000.0,HOMEIMPROVEMENT,8.94,0.11964584828906437,2.0,600,Yes,0
26.0,female,Bachelor,93903.0,3,RENT,15000.0,VENTURE,10.0,0.15973930545349987,3.0,657,Yes,0
23.0,male,High School,88919.0,1,RENT,15000.0,EDUCATION,7.51,0.16869285529526873,2.0,597,No,1
22.0,female,Master,24964.0,0,OWN,3200.0,PERSONAL,12.21,0.12818458580355713,4.0,658,Yes,0
23.0,male,High School,96883.0,2,RENT,15000.0,VENTURE,12.69,0.15482592405272338,4.0,631,Yes,0
21.0,male,Bachelor,97049.0,0,RENT,15000.0,VENTURE,11.01,0.1545610980020402,2.0,678,Yes,0
26.0,female,Bachelor,136194.0,2,MORTGAGE,9000.0,MEDICAL,12.53,0.06608220626459316,4.0,657,No,1
26.0,male,Associate,97007.0,4,RENT,15000.0,VENTURE,8.49,0.15462801653488922,2.0,590,Yes,0
25.0,female,Bachelor,160315.0,0,MORTGAGE,3000.0,DEBTCONSOLIDATION,17.9,0.01871315846926364,2.0,652,No,1
21.0,male,Bachelor,24512.0,0,OWN,6800.0,HOMEIMPROVEMENT,14.59,0.2774151436031332,2.0,615,No,1
24.0,female,High School,24768.0,1,OWN,4800.0,VENTURE,13.61,0.1937984496124031,3.0,681,No,1
25.0,male,Bachelor,161820.0,5,MORTGAGE,7500.0,VENTURE,13.49,0.046347793845012975,2.0,684,No,1
26.0,male,Bachelor,24697.0,5,OWN,5000.0,PERSONAL,8.0,0.20245373932056526,3.0,535,No,1
23.0,male,Bachelor,89998.0,3,RENT,15000.0,VENTURE,15.65,0.1666703704526767,2.0,600,No,1
26.0,male,Associate,96931.0,4,RENT,15000.0,EDUCATION,11.89,0.15474925462442357,4.0,612,Yes,0
21.0,male,Bachelor,23925.0,0,OWN,2400.0,PERSONAL,9.91,0.10031347962382445,2.0,630,Yes,0
23.0,female,High School,91188.0,0,RENT,15000.0,PERSONAL,13.57,0.16449532833267536,3.0,639,No,1
23.0,female,Master,99584.0,0,RENT,15000.0,DEBTCONSOLIDATION,10.62,0.15062660668380462,3.0,596,Yes,0
25.0,female,Associate,164378.0,4,MORTGAGE,15600.0,HOMEIMPROVEMENT,19.42,0.09490321089196851,2.0,650,No,1
23.0,male,Bachelor,102017.0,0,RENT,15000.0,EDUCATION,6.03,0.1470343178097768,4.0,664,No,0
25.0,female,High School,94495.0,2,RENT,15000.0,DEBTCONSOLIDATION,11.01,0.15873855759563998,4.0,643,No,1
23.0,female,High School,101979.0,0,RENT,15000.0,MEDICAL,11.34,0.14708910658076663,3.0,641,No,0
26.0,female,Bachelor,101870.0,5,RENT,15000.0,DEBTCONSOLIDATION,10.14,0.14724649062530676,4.0,551,Yes,0
23.0,female,High School,24168.0,2,OWN,6000.0,PERSONAL,6.54,0.24826216484607747,2.0,535,No,1
21.0,female,High School,24062.0,0,OWN,3300.0,EDUCATION,6.17,0.13714570692378023,2.0,600,No,1
25.0,male,Master,102962.0,0,RENT,15000.0,VENTURE,7.9,0.14568481575726966,4.0,645,No,0
23.0,male,High School,102746.0,0,RENT,15000.0,PERSONAL,10.99,0.14599108481108752,3.0,593,No,0
26.0,male,High School,23956.0,8,OWN,4500.0,PERSONAL,7.88,0.18784438136583737,3.0,580,No,1
23.0,male,Associate,103148.0,1,RENT,15000.0,EDUCATION,14.59,0.14542211191685733,4.0,623,Yes,0
24.0,male,Bachelor,102803.0,1,RENT,15000.0,MEDICAL,13.11,0.14591013880917872,3.0,579,Yes,0
21.0,female,Associate,103264.0,0,RENT,15000.0,VENTURE,10.95,0.14525875426092347,3.0,530,Yes,0
24.0,female,Associate,103039.0,1,RENT,15000.0,EDUCATION,11.01,0.14557594697153506,2.0,612,Yes,0
25.0,female,High School,104179.0,5,RENT,15000.0,PERSONAL,12.53,0.14398295241843365,4.0,618,Yes,0
26.0,female,Bachelor,105246.0,1,RENT,15000.0,MEDICAL,5.99,0.14252323128669972,2.0,627,Yes,0
22.0,female,High School,105183.0,1,RENT,15000.0,PERSONAL,10.62,0.14260859644619378,2.0,677,No,0
21.0,female,Bachelor,24103.0,0,OWN,7200.0,MEDICAL,14.74,0.29871800190847614,4.0,695,No,1
22.0,male,Master,106184.0,0,RENT,15000.0,MEDICAL,11.36,0.1412642205982069,4.0,511,Yes,0
23.0,male,Bachelor,106274.0,3,RENT,15000.0,EDUCATION,10.28,0.14114458851647627,2.0,649,Yes,0
26.0,male,Associate,94387.0,3,RENT,15000.0,DEBTCONSOLIDATION,12.42,0.15892019028044116,3.0,672,No,1
24.0,female,Associate,109188.0,1,RENT,15000.0,HOMEIMPROVEMENT,17.27,0.13737773381690296,4.0,654,No,0
24.0,female,Associate,109169.0,0,RENT,15000.0,DEBTCONSOLIDATION,7.9,0.13740164332365415,2.0,620,No,0
24.0,female,High School,108864.0,3,RENT,15000.0,HOMEIMPROVEMENT,17.58,0.13778659611992947,3.0,579,Yes,0
22.0,female,High School,108930.0,0,RENT,15000.0,MEDICAL,11.49,0.13770311209033323,4.0,673,Yes,0
26.0,male,Bachelor,108871.0,1,RENT,15000.0,PERSONAL,11.01,0.1377777369547446,3.0,607,Yes,0
24.0,male,Bachelor,108725.0,2,RENT,15000.0,HOMEIMPROVEMENT,11.86,0.13796275005748448,2.0,652,No,0
24.0,male,High School,108872.0,2,RENT,15000.0,VENTURE,14.42,0.13777647145271513,3.0,543,Yes,0
25.0,female,Associate,95742.0,2,RENT,15000.0,EDUCATION,12.18,0.15667105345616344,3.0,675,No,1
24.0,female,Associate,82205.0,1,RENT,15000.0,MEDICAL,15.58,0.18247065263670093,4.0,658,No,1
26.0,male,Bachelor,166615.0,3,MORTGAGE,18000.0,EDUCATION,16.4,0.10803349038201843,3.0,657,No,1
24.0,female,High School,99641.0,0,RENT,15125.0,HOMEIMPROVEMENT,10.36,0.15179494384841583,4.0,605,Yes,0
21.0,male,High School,22575.0,1,OWN,6500.0,HOMEIMPROVEMENT,7.4,0.28792912513842744,3.0,646,No,1
25.0,male,High School,47996.0,3,RENT,15200.0,VENTURE,16.0,0.3166930577548129,3.0,643,No,1
24.0,male,Master,58535.0,1,RENT,15200.0,DEBTCONSOLIDATION,11.48,0.25967369949602803,3.0,667,No,1
24.0,male,Master,46878.0,1,RENT,15250.0,VENTURE,14.17,0.32531251333248007,2.0,694,No,1
24.0,female,High School,44287.0,0,RENT,15250.0,MEDICAL,15.95,0.34434484160137285,2.0,696,No,1
26.0,female,High School,21945.0,4,OWN,5500.0,PERSONAL,11.01,0.2506265664160401,2.0,615,No,1
24.0,female,Associate,72086.0,0,RENT,15250.0,HOMEIMPROVEMENT,14.96,0.21155286740837334,4.0,698,No,0
22.0,female,High School,66067.0,0,RENT,15350.0,VENTURE,12.18,0.23233989737690527,3.0,635,Yes,0
24.0,female,Bachelor,144949.0,3,RENT,15400.0,MEDICAL,14.26,0.10624426522432028,2.0,649,Yes,0
24.0,female,Bachelor,44323.0,0,RENT,15450.0,VENTURE,13.43,0.34857748798592153,2.0,654,No,1
26.0,male,High School,111102.0,1,RENT,15450.0,MEDICAL,10.91,0.13906140303504888,3.0,624,No,1
22.0,male,High School,87130.0,0,RENT,15500.0,EDUCATION,7.88,0.1778950992769425,2.0,615,Yes,0
26.0,male,Master,151353.0,4,RENT,15500.0,EDUCATION,7.88,0.10240959875258501,2.0,660,No,0
23.0,male,Bachelor,66110.0,0,RENT,15550.0,DEBTCONSOLIDATION,11.71,0.23521403721070944,4.0,691,Yes,0
24.0,male,Associate,50307.0,5,RENT,15600.0,MEDICAL,12.87,0.3100960104955573,3.0,667,No,1
22.0,male,Associate,61197.0,1,RENT,15600.0,DEBTCONSOLIDATION,12.21,0.25491445659100936,4.0,660,No,1
23.0,male,Associate,72991.0,0,RENT,15600.0,PERSONAL,12.69,0.21372497979202915,4.0,637,No,0
25.0,female,Associate,75462.0,2,RENT,15600.0,DEBTCONSOLIDATION,7.49,0.20672656436352072,4.0,651,Yes,0
25.0,male,Bachelor,133014.0,4,RENT,15600.0,HOMEIMPROVEMENT,15.33,0.11728088772610402,4.0,663,No,0
25.0,female,High School,56257.0,6,RENT,15625.0,EDUCATION,9.91,0.2777432141777912,4.0,556,No,1
24.0,female,Master,76893.0,0,RENT,15675.0,HOMEIMPROVEMENT,6.54,0.2038547071905115,2.0,631,Yes,0
23.0,female,Associate,82472.0,2,RENT,15700.0,MEDICAL,11.49,0.190367639926278,2.0,536,Yes,0
22.0,male,Bachelor,44357.0,1,RENT,15850.0,PERSONAL,11.48,0.35732804292445386,3.0,639,No,1
24.0,female,Bachelor,61017.0,3,RENT,15850.0,MEDICAL,16.35,0.2597636724191619,3.0,640,No,1
23.0,male,Bachelor,101917.0,0,RENT,15850.0,MEDICAL,8.49,0.15551870639834375,4.0,676,Yes,0
22.0,male,High School,125434.0,0,RENT,15900.0,MEDICAL,13.49,0.12675988966308976,2.0,637,No,0
24.0,female,Master,92163.0,2,RENT,16000.0,HOMEIMPROVEMENT,10.99,0.17360545989171358,3.0,581,No,0
23.0,female,Bachelor,93273.0,0,RENT,16000.0,DEBTCONSOLIDATION,11.14,0.17153945943627846,3.0,583,Yes,0
24.0,female,High School,96160.0,0,RENT,16000.0,HOMEIMPROVEMENT,11.14,0.16638935108153077,4.0,508,Yes,0
23.0,male,High School,96933.0,0,RENT,16000.0,EDUCATION,11.01,0.16506246582691136,2.0,597,Yes,0
25.0,male,Associate,96819.0,5,RENT,16000.0,DEBTCONSOLIDATION,9.88,0.16525681942593912,3.0,628,Yes,0
23.0,female,Bachelor,97088.0,1,RENT,16000.0,MEDICAL,13.85,0.16479894528675015,3.0,573,Yes,0
23.0,female,Associate,76583.0,1,RENT,16000.0,MEDICAL,16.35,0.20892365146311845,4.0,677,No,1
25.0,male,Bachelor,97797.0,3,RENT,16000.0,PERSONAL,16.45,0.1636042005378488,4.0,579,Yes,0
26.0,male,High School,97955.0,4,RENT,16000.0,HOMEIMPROVEMENT,13.85,0.16334030932571078,2.0,604,Yes,0
25.0,male,Associate,100839.0,2,RENT,16000.0,DEBTCONSOLIDATION,10.99,0.1586687690278563,2.0,573,Yes,0
23.0,female,High School,102783.0,1,RENT,16000.0,PERSONAL,14.27,0.15566776607026453,2.0,577,Yes,0
23.0,female,Bachelor,102879.0,0,RENT,16000.0,VENTURE,6.03,0.1555225070228132,3.0,638,Yes,0
24.0,female,High School,102719.0,2,RENT,16000.0,VENTURE,11.99,0.15576475627683292,3.0,631,Yes,0
